STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 16:51,FM-15,CLR:00,10.00,,37,2.8,27,-3.0,-2,-18.9,19,10,310,20,30.03,,,30.18,0.00,30.20,,,,,,,,,,0555,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 17:51,FM-15,CLR:00,10.00,,36,2.2,26,-3.2,0,-17.8,21,7,310,18,30.04,,,30.19,0.00,30.21,,,,,,,,,,0555,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 18:51,FM-15,CLR:00,10.00,,34,1.1,25,-3.7,2,-16.7,25,0,000,,30.06,3,,30.22,0.00,30.23,,,,,,,,,,0555,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 19:51,FM-15,CLR:00,10.00,,34,1.1,25,-3.7,2,-16.7,25,6,300,,30.09,,,30.24,0.00,30.26,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 20:51,FM-15,CLR:00,10.00,,33,0.6,25,-4.1,2,-16.7,26,6,VRB,,30.10,,,30.25,0.00,30.27,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 21:51,FM-15,CLR:00,10.00,,32,0.0,24,-4.4,3,-16.1,29,,,,30.09,0,,30.25,0.00,30.26,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 22:51,FM-15,CLR:00,10.00,,31,-0.6,24,-4.7,3,-16.1,30,7,VRB,,30.10,,,30.25,0.00,30.27,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 23:51,FM-15,FEW:02 120,10.00,,31,-0.6,24,-4.7,3,-16.1,30,7,350,,30.12,,,30.27,0.00,30.29,38,23,30,-14.6,,,,35,0,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-23 23:59,SOD,,,,,,,,,,,,,,,,,,,,38,23,30,-14.6,33,4,23,35,0,0553,1812,,0.00,0.0,0,30.07,30.22,6.7,27,280,16,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 00:51,FM-15,OVC:08 110,10.00,,31,-0.6,24,-4.7,3,-16.1,30,3,VRB,,30.12,1,,30.27,0.00,30.29,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 01:51,FM-15,OVC:08 110,10.00,,30,-1.1,23,-5.0,4,-15.6,33,10,050,,30.13,,,30.28,0.00,30.30,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 02:51,FM-15,OVC:08 110,10.00,,29,-1.7,22,-5.4,4,-15.6,34,11,050,,30.13,,,30.29,0.00,30.30,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 03:51,FM-15,OVC:08 110,10.00,,28,-2.2,22,-5.7,4,-15.6,35,8,050,,30.13,1,,30.29,0.00,30.30,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 04:51,FM-15,BKN:07 100,10.00,,27,-2.8,21,-5.9,6,-14.4,41,8,VRB,,30.15,,,30.30,0.00,30.32,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 05:51,FM-15,CLR:00,10.00,,26,-3.3,21,-6.3,6,-14.4,42,5,VRB,,30.17,,,30.32,0.00,30.34,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 06:51,FM-15,BKN:07 95,10.00,,26,-3.3,21,-6.3,6,-14.4,42,3,VRB,,30.18,1,,30.33,0.00,30.35,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 07:51,FM-15,CLR:00,10.00,,27,-2.8,21,-6.0,5,-15.0,39,6,VRB,,30.19,,,30.35,0.00,30.36,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 08:51,FM-15,CLR:00,10.00,,30,-1.1,23,-4.8,6,-14.4,36,3,VRB,,30.20,,,30.36,0.00,30.37,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 09:51,FM-15,CLR:00,10.00,,32,0.0,25,-4.1,6,-14.4,33,7,VRB,,30.21,1,,30.36,0.00,30.38,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 10:51,FM-15,CLR:00,10.00,,34,1.1,26,-3.3,6,-14.4,31,0,000,,30.19,,,30.34,0.00,30.36,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 11:51,FM-15,FEW:02 110,10.00,,35,1.7,27,-3.0,6,-14.4,29,0,000,,30.18,,,30.33,0.00,30.35,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 12:51,FM-15,OVC:08 110,10.00,,39,3.9,29,-1.5,7,-13.9,26,0,000,,30.16,8,,30.31,0.00,30.33,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 13:51,FM-15,CLR:00,10.00,,42,5.6,31,-0.3,9,-12.8,25,5,VRB,,30.15,,,30.30,0.00,30.32,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 14:51,FM-15,CLR:00,10.00,,43,6.1,32,0.0,9,-12.8,25,3,VRB,,30.15,,,30.30,0.00,30.32,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 15:51,FM-15,CLR:00,10.00,,44,6.7,33,0.5,10,-12.2,25,0,000,,30.15,6,,30.30,0.00,30.32,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 16:51,FM-15,CLR:00,10.00,,44,6.7,33,0.5,10,-12.2,25,3,VRB,,30.15,,,30.30,0.00,30.32,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 17:51,FM-15,CLR:00,10.00,,42,5.6,32,-0.1,11,-11.7,28,6,060,,30.17,,,30.32,0.00,30.34,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 18:51,FM-15,CLR:00,10.00,,41,5.0,31,-0.4,11,-11.7,29,3,050,,30.19,3,,30.34,0.00,30.36,,,,,,,,,,0553,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 19:51,FM-15,CLR:00,10.00,,40,4.4,32,0.0,17,-8.3,40,3,150,,30.21,,,30.36,0.00,30.38,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 20:51,FM-15,CLR:00,10.00,,39,3.9,32,-0.2,18,-7.8,43,3,170,,30.22,,,30.37,0.00,30.39,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 21:51,FM-15,CLR:00,10.00,,39,3.9,32,-0.2,18,-7.8,43,3,300,,30.22,1,,30.38,0.00,30.39,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 22:51,FM-15,CLR:00,10.00,,38,3.3,30,-0.9,15,-9.4,39,0,000,,30.24,,,30.39,0.00,30.41,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 23:51,FM-15,CLR:00,10.00,,38,3.3,30,-0.9,15,-9.4,39,0,000,,30.25,,,30.40,0.00,30.42,45,26,36,-8.9,,,,29,0,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-24 23:59,SOD,,,,,,,,,,,,,,,,,,,,45,26,36,-8.9,34,9,27,29,0,0551,1813,,0.00,0.0,0,30.18,30.33,4.0,17,360,13,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 00:51,FM-15,CLR:00,10.00,,37,2.8,30,-1.3,15,-9.4,41,0,000,,30.23,0,,30.38,0.00,30.40,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 01:51,FM-15,CLR:00,10.00,,36,2.2,29,-1.6,15,-9.4,42,0,000,,30.24,,,30.39,0.00,30.41,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 02:51,FM-15,CLR:00,10.00,,36,2.2,29,-1.5,16,-8.9,44,0,000,,30.23,,,30.38,0.00,30.40,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 03:51,FM-15,CLR:00,10.00,,35,1.7,30,-1.4,19,-7.2,52,0,000,,30.24,3,,30.39,0.00,30.41,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 04:51,FM-15,CLR:00,10.00,,34,1.1,29,-1.7,19,-7.2,54,5,040,,30.25,,,30.40,0.00,30.42,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 05:51,FM-15,CLR:00,10.00,,35,1.7,30,-0.9,22,-5.6,59,3,060,,30.25,,,30.40,0.00,30.42,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 06:51,FM-15,CLR:00,10.00,,36,2.2,31,-0.7,21,-6.1,55,3,040,,30.25,1,,30.40,0.00,30.42,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 07:51,FM-15,CLR:00,10.00,,39,3.9,33,0.6,23,-5.0,53,0,000,,30.26,,,30.41,0.00,30.43,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 08:51,FM-15,CLR:00,10.00,,45,7.2,35,1.5,16,-8.9,31,3,VRB,,30.25,,,30.40,0.00,30.42,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 09:51,FM-15,CLR:00,10.00,,46,7.8,35,1.6,14,-10.0,27,3,VRB,,30.25,1,,30.40,0.00,30.42,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 10:51,FM-15,CLR:00,10.00,,47,8.3,35,1.9,14,-10.0,26,6,VRB,,30.23,,,30.38,0.00,30.40,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 11:51,FM-15,CLR:00,10.00,,47,8.3,35,1.8,13,-10.6,25,7,190,16,30.21,,,30.36,0.00,30.38,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 12:51,FM-15,CLR:00,10.00,,45,7.2,34,1.1,13,-10.6,27,9,200,16,30.20,6,,30.35,0.00,30.37,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 13:51,FM-15,OVC:08 50,10.00,,43,6.1,34,1.1,18,-7.8,37,11,170,18,30.19,,,30.34,0.00,30.36,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 14:51,FM-15,FEW:02 50 BKN:07 65 OVC:08 80,7.00,-RA:02 |RA:61 |,40,4.4,36,2.2,30,-1.1,68,5,VRB,,30.18,,,30.32,0.02,30.35,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 15:51,FM-15,OVC:08 48,10.00,,40,4.4,37,2.8,33,0.6,77,6,VRB,,30.14,8,,30.29,0.01,30.31,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 16:51,FM-15,FEW:02 34 OVC:08 47,10.00,,40,4.4,37,2.6,32,0.0,73,10,180,,30.12,,,30.27,0.01,30.29,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 17:51,FM-15,OVC:08 44,10.00,,41,5.0,37,2.9,32,0.0,70,10,160,17,30.09,,,30.24,0.00,30.26,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 18:29,FM-16,BKN:07 21 OVC:08 43,9.00,-RA:02 |RA:61 |,41,5.0,38,3.4,34,1.1,76,3,VRB,,30.11,,,,T,30.28,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 18:51,FM-15,OVC:08 21,6.00,-RA:02 |RA:61 |,41,5.0,38,3.6,35,1.7,79,5,VRB,,30.11,5,,30.25,0.01,30.28,,,,,,,,,,0551,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 19:23,FM-16,FEW:02 21 SCT:04 29 OVC:08 38,10.00,,41,5.0,38,3.6,35,1.7,79,6,VRB,16,30.10,,,,0.01,30.27,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 19:51,FM-15,FEW:02 14 FEW:02 21 OVC:08 32,10.00,,41,5.0,38,3.6,35,1.7,79,9,170,,30.08,,,30.23,T,30.25,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 20:01,FM-16,FEW:02 20 OVC:08 28,10.00,,41,5.0,39,3.8,36,2.2,82,6,VRB,,30.09,,,,,30.26,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 20:24,FM-16,BKN:07 14 OVC:08 26,10.00,,42,5.6,39,4.1,36,2.2,79,8,180,,30.08,,,,T,30.25,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 20:51,FM-15,OVC:08 11,10.00,,42,5.6,40,4.3,37,2.8,82,6,160,,30.06,,,30.21,T,30.23,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 21:38,FM-16,OVC:08 9,4.00,HZ:7 |FU:05 |HZ:05,43,6.1,41,4.9,38,3.3,82,0,000,,30.04,,,,,30.21,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 21:51,FM-15,OVC:08 9,3.00,BR:1 ||,43,6.1,41,5.1,39,3.9,86,0,000,,30.04,8,,30.18,0.00,30.21,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 22:51,FM-15,OVC:08 9,3.00,BR:1 ||,43,6.1,42,5.4,40,4.4,89,3,130,,30.00,,,30.15,0.00,30.17,,,,,,,,,,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 23:51,FM-15,BKN:07 6 OVC:08 13,5.00,BR:1 ||,42,5.6,40,4.6,38,3.3,85,0,000,,29.98,,,30.13,0.00,30.15,49,34,42,-3.3,,,,23,0,0550,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2015-03-25 23:59,SOD,,,,,,,,,,,,,,,,,,,,49,34,42,-3.3,57,25,35,23,0,0550,1814,RA:16 BR:13 HZ:08,0.05,0.0,0,30.16,30.32,4.4,22,180,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
